3172	22	1983
1370	34	2738
3090	12	2154
276	34	1375
3047	34	537
1187	21	2470
2474	18	3148
1784	21	1613
121	39	120
1304	34	2011
829	2	830
274	34	1031
348	21	2025
1143	0	3019
2857	21	591
3041	12	2286
570	34	443
1193	1	2756
2788	14	269
1106	34	2174
750	12	1691
2222	34	2222
61	37	2884
1934	34	1891
1195	21	3185
591	17	2690
861	34	862
2982	34	3146
2390	34	2889
284	1	386
695	21	2151
3102	21	1128
1909	12	2521
2514	34	3160
1585	34	856
2154	21	1694
325	12	316
2471	34	621
2762	21	1221
198	34	2411
872	21	481
1458	34	1016
1622	0	2458
2802	34	1244
3154	34	2894
359	38	1619
1167	34	2332
1655	0	1198
387	34	831
2705	21	289
608	8	607
1343	1	342
2356	21	2294
360	37	1734
1616	34	2011
1092	21	289
2046	34	1781
37	14	206
1617	34	1705
1302	34	2207
2273	34	1458
1809	21	706
1062	35	1062
2969	34	2967
2875	34	2916
508	8	510
920	1	3163
1120	37	1911
2264	1	2971
979	8	1290
2924	1	3119
2133	29	1671
2470	34	2528
2133	33	2430
2406	12	1691
198	34	2660
791	0	1433
1592	34	1627
673	34	2944
2499	34	2497
15	8	13
939	8	940
1231	21	591
2084	37	925
2252	34	1608
355	34	2682
469	34	1181
2050	0	1256
1919	18	1167
2321	37	1967
1378	34	904
104	34	2193
2037	34	473
120	34	123
332	34	2772
1730	21	2188
1730	18	1133
162	12	1563
2294	34	2682
1081	18	136
1256	2	1256
2332	21	3171
2097	34	943
1761	21	2626
165	33	872
646	34	1983
2517	34	2516
2971	34	1622
1662	34	1663
2308	34	2309
1619	25	1180
1781	34	1768
2458	34	1582
2324	34	2048
553	0	1062
1121	34	1242
2573	21	3172
832	34	2444
1616	34	2670
348	34	829
1645	8	1613
1647	34	143
1829	34	1445
2574	34	773
1312	34	2082
1524	12	1523
132	9	892
1388	1	609
1744	37	1743
2516	32	1010
2505	12	2504
943	8	943
2069	34	2068
872	34	322
1254	34	735
1209	34	1497
725	34	754
489	12	214
2987	34	1286
2700	34	1757
359	13	2898
1109	34	2818
103	12	102
2153	21	1075
2396	34	724
1645	8	1645
727	34	2529
1580	34	2218
573	34	1941
2062	8	2061
2413	12	2414
2123	34	2596
305	39	304
2890	34	2891
1192	34	2632
325	34	1646
229	37	3177
640	21	72
1814	34	994
3053	21	1769
1728	34	1728
2411	21	2729
774	34	775
1212	18	1064
2340	34	2695
2546	34	2546
440	8	438
504	34	3160
2265	21	2085
870	34	1749
961	37	948
847	34	1316
331	21	892
520	34	2545
102	34	178
3200	34	523
3154	34	1677
640	34	1184
2197	21	2151
1570	34	2702
1075	37	1172
1292	0	1235
1707	19	1770
2303	12	2304
3168	34	1097
1960	0	844
1365	34	851
3113	34	913
2637	34	1018
2154	12	2876
815	37	2602
879	20	802
2964	34	1256
2713	34	2889
2133	27	1018
436	34	1705
631	34	630
241	8	241
2739	34	1622
3158	21	2011
2011	37	1363
473	37	469
2029	8	1750
151	34	358
2219	4	2602
1782	34	925
1376	12	1375
2720	34	1364
1606	34	2691
591	17	3176
79	3	355
3096	21	2318
3172	16	788
2876	29	1256
2904	34	2141
866	34	2011
1754	34	1432
1817	0	3150
570	18	644
1960	34	2288
1641	34	868
3013	12	3
223	21	11
2843	0	210
257	34	1110
481	34	1430
1120	34	1461
3045	34	3154
1861	8	1862
590	34	1084
1805	8	1805
3082	12	3081
3018	34	1516
1587	8	1586
146	21	1769
1832	14	896
1494	8	1494
3188	34	1912
2675	0	1198
248	34	143
2530	21	561
1285	34	1881
304	21	359
1169	34	1110
1716	12	117
930	34	1264
1868	8	1869
2899	26	1132
2893	34	515
2750	34	2750
788	34	943
1650	0	351
665	34	571
1650	21	2409
817	21	544
1504	34	1503
2128	34	1777
3185	32	478
2241	2	2035
2133	10	72
1878	34	1386
3080	34	3079
2620	34	3039
1083	34	2692
1355	34	1354
733	34	1750
1746	37	1713
613	34	2330
2645	0	309
2596	34	1107
879	34	2586
3152	34	1606
2227	21	2288
604	0	1468
779	34	2655
2678	3	931
2154	34	2876
379	34	3172
1992	21	67
2227	14	2227
51	34	659
3083	14	1612
1516	34	2893
3172	34	362
3160	13	1077
1763	37	390
1682	4	762
1379	38	591
2312	34	2238
3172	4	2101
2274	34	3103
2316	34	2011
349	1	1364
1891	0	1933
1240	21	2726
793	8	793
369	34	2627
2651	32	3179
867	21	635
1969	34	1753
1181	34	1730
1874	12	2907
1704	29	1713
1729	34	1256
2595	34	2756
1132	0	1062
646	34	2029
997	21	2023
985	34	983
2890	34	943
1035	14	366
644	12	573
282	34	2761
374	1	2756
965	21	2305
2313	21	592
3022	34	1574
2049	21	3172
2341	34	38
1794	34	3171
2549	8	2546
2122	34	612
1714	34	1018
1117	34	892
1292	34	1713
611	34	943
2440	2	2441
393	34	925
872	34	1013
1717	34	2773
1969	34	1031
145	12	351
604	35	21
1256	0	250
1445	34	1105
1689	34	1688
2481	34	660
1436	21	773
868	34	233
1646	21	1020
531	34	2944
456	35	690
2018	34	1181
644	21	481
1111	8	1772
737	12	736
971	34	1781
1258	37	1275
1919	21	2284
1960	8	1960
1087	34	3185
375	34	1516
3031	21	2729
2807	8	605
1139	34	242
2922	34	2585
3172	34	2583
349	34	1249
2790	34	2359
2212	0	1816
2969	34	2756
1062	34	768
1322	34	2756
2278	34	2277
1498	37	67
184	34	183
2188	34	1184
2296	34	223
2974	34	3172
277	34	334
2909	39	1326
240	12	239
397	21	2415
2982	0	1064
1145	34	1967
1773	12	1987
2504	34	3043
1619	17	2916
945	34	1388
327	21	2133
1989	34	2729
2289	21	55
2359	34	1650
998	8	998
2895	39	3154
1062	21	2538
2563	0	1575
2678	1	1611
2400	12	2399
2727	34	371
1022	34	1256
3126	34	1740
1120	8	2461
2738	34	2813
2476	34	1345
2606	34	1230
563	8	563
1259	8	1261
1008	34	1009
3163	34	912
985	34	3138
1294	21	1769
635	8	3128
1650	34	1985
2301	34	1136
1035	12	2033
2692	34	2018
17	37	2695
914	12	101
1167	0	315
1645	34	2854
747	34	1880
2410	34	2409
1674	34	1619
26	34	223
2225	34	2226
469	8	469
2314	21	112
2398	34	2397
911	34	911
3018	17	1619
2521	5	1021
2833	34	2186
643	34	2898
3009	34	1031
3163	8	3163
599	21	1106
1141	34	2011
995	37	1882
1436	34	2024
1935	39	1935
95	34	2774
2713	8	2713
1185	34	2695
1022	34	2318
1061	34	2775
281	37	1582
3185	38	2204
1964	2	1965
1729	8	1480
564	34	565
124	12	1426
1346	8	532
2476	21	1345
1171	21	523
1817	34	3167
2524	34	2523
411	34	1256
870	34	2754
3088	37	2305
2050	34	2444
1182	8	3055
1821	34	531
2655	8	2660
1730	34	1058
1147	34	86
2457	34	2902
1548	34	2338
421	41	421
724	37	1
1814	34	132
92	21	2501
286	21	38
1062	34	1062
2805	34	1885
229	34	229
1427	21	644
268	37	92
353	34	657
398	8	397
1650	34	2952
1394	34	674
3172	37	2254
217	34	1613
1964	34	1965
1918	21	585
3088	8	3088
829	34	790
1271	34	2174
599	21	943
3203	21	2521
1619	37	2776
35	21	592
1388	1	2238
2483	34	2405
646	34	690
1329	8	1328
2731	34	2605
2916	8	1430
1731	12	1730
3038	12	1722
1284	21	11
3088	37	1307
2285	34	1729
2196	34	892
1297	21	424
2215	34	668
2505	12	982
2330	34	1655
388	34	331
2961	34	781
1193	34	1480
1104	34	1102
2133	27	1645
1322	34	2038
2142	34	1216
654	34	654
188	18	2785
2320	34	2296
744	34	745
25	34	2011
29	34	2957
2918	1	417
1889	34	1657
313	21	1810
974	34	980
2832	21	1842
2889	32	2299
3013	12	3005
1311	34	1231
2831	34	1167
373	1	1704
2547	12	2546
840	34	2563
2308	12	2306
2612	34	2613
1616	1	824
2818	34	2409
1268	34	2974
1627	1	1730
356	21	221
696	34	1279
606	8	2288
2187	34	1939
216	1	2788
3119	21	1087
2140	34	2195
627	34	2225
53	34	606
598	34	2301
484	12	483
2562	12	2561
2536	34	1067
1415	8	1414
1750	21	2133
2924	38	660
1949	12	1948
709	34	34
2609	34	2670
2749	34	2746
3176	38	229
1295	8	2528
3091	14	1866
2458	34	1612
3090	34	3091
3023	34	1284
892	0	867
2896	34	659
282	18	2670
1592	34	1436
503	21	2907
2029	8	2029
1616	18	2670
2884	34	1682
1709	34	2261
994	34	1456
3176	34	229
2521	38	1221
2617	34	3133
3124	34	1734
720	21	943
1362	21	804
2375	37	2356
2299	8	2299
433	34	432
1507	12	1461
840	34	690
1259	8	1261
359	21	1967
1629	37	546
690	34	2586
509	21	817
2434	0	1546
2051	34	2180
303	8	303
2365	34	2365
2977	34	1383
2913	34	2912
2669	34	92
2164	21	646
3038	34	1304
1109	8	1109
363	34	361
2746	34	3157
2099	34	290
1612	34	2729
1325	21	2837
901	37	1650
1853	8	1852
2525	1	864
724	21	2281
815	34	1710
1024	34	2827
2035	0	1501
1302	38	401
316	34	323
1388	18	2286
2705	34	2702
187	34	498
1730	13	1497
3154	34	760
1764	21	11
3183	21	1515
2658	8	2657
491	35	1891
620	34	3163
3189	34	1352
1259	8	1261
943	21	285
2060	34	1150
2357	8	1571
1145	34	1146
646	8	646
487	21	223
522	21	709
837	34	36
98	34	359
1221	21	2938
480	34	1158
2972	34	2972
1063	12	1562
1759	34	1431
1594	21	2133
690	34	646
1988	34	1806
842	34	599
844	34	2288
2133	27	2713
870	0	459
121	34	838
253	1	277
1534	34	491
2310	34	375
3193	34	3194
2483	8	1111
2154	38	591
3111	38	591
1743	21	2152
2133	27	879
1814	34	498
625	8	626
2765	1	1730
388	34	2994
124	12	125
784	34	2455
2982	8	2458
1619	38	1519
2355	18	1062
1274	34	1158
488	21	2330
302	37	2553
2124	34	3171
860	8	859
1087	17	2734
2889	34	1650
1941	20	2221
366	34	2776
1075	34	2518
1200	8	1674
2776	21	1619
718	34	1967
1869	34	1868
224	8	1324
1187	21	2470
1442	37	2602
1611	12	1610
3003	34	2479
1622	34	2225
2720	34	2720
501	12	2762
2898	38	2776
2296	21	223
2422	1	531
2374	34	1060
58	34	1883
3126	21	983
1458	34	164
163	34	463
369	1	1730
2287	34	2286
690	21	724
2829	21	2646
2685	37	1595
56	37	2293
1702	34	925
467	34	323
1430	34	2916
3172	34	1249
2502	21	1204
2405	0	1541
2097	8	2096
794	34	795
690	34	1181
2769	34	2898
277	34	588
2154	34	2159
943	8	943
556	34	1375
1616	34	804
1494	8	1494
1623	34	1624
544	34	2729
3113	34	3032
450	8	452
3016	12	3015
2754	34	943
2779	34	2746
716	34	1974
599	35	717
2418	34	1622
708	34	3144
1302	34	1322
585	34	1284
3089	34	387
1622	11	788
2153	34	152
2678	1	263
2619	12	2612
2709	34	1541
801	34	2632
1969	0	2785
613	34	2330
608	40	607
3098	34	1445
856	34	3085
130	37	3088
515	21	36
640	35	459
1310	8	1311
1735	34	2444
2338	37	2299
1085	34	1083
502	21	2846
305	8	304
680	13	2841
408	34	1256
2634	34	2070
2756	37	2595
1485	34	505
1137	1	3185
1020	34	1019
2105	23	2195
585	34	3174
1523	34	277
2435	8	2436
3175	34	2924
2453	39	2454
2855	34	3104
3165	34	1497
1914	34	1939
324	34	2521
1302	1	2756
383	21	1042
2875	8	2871
1646	18	974
22	34	994
523	14	2415
1900	34	1891
871	12	872
1372	34	689
2106	34	2108
1378	34	2283
2438	34	3119
1197	34	2486
1664	1	1195
2038	34	2937
1156	34	256
335	3	1179
2795	34	2856
394	34	219
2088	21	1622
3155	34	3154
355	38	3125
936	12	935
946	0	1035
2204	38	2760
1310	34	2682
1796	12	1789
1892	34	1892
820	12	1780
690	34	1107
2915	34	1031
2264	8	2266
2504	34	342
2515	34	1556
2464	0	1062
494	4	72
2219	34	2946
1941	21	2221
328	34	2233
1704	8	2244
742	34	590
1992	12	1902
1571	3	1132
1388	34	2692
656	34	1730
1121	34	2837
883	34	2731
727	8	1288
2924	38	1123
356	34	1621
802	34	803
193	34	2254
2187	34	2190
3023	34	1960
853	34	2598
2723	25	1622
859	34	1278
870	8	870
2828	34	2285
2133	27	3028
944	8	945
1960	34	2289
1623	34	1627
925	34	2151
355	34	3137
2457	34	838
2133	3	1645
788	34	2533
899	34	3069
379	21	2563
815	34	2086
1337	34	2990
3017	34	2898
1704	8	1704
2916	4	1430
277	33	2594
469	34	1149
908	34	1141
1343	34	2048
1960	34	2097
2944	34	401
3038	34	1722
2591	25	573
264	34	263
2700	37	1099
1584	21	1814
1996	34	2925
1559	38	892
436	1	2729
1873	34	3163
449	37	277
3157	1	2097
1614	8	2133
2107	21	221
100	34	965
3163	23	645
2924	1	2469
584	34	583
2584	11	2563
1911	34	2137
2756	34	1256
2209	37	3154
2057	34	550
1622	37	1618
1750	37	1750
333	34	1082
3051	16	892
458	34	2690
1730	34	452
2586	0	1122
1650	34	2918
18	8	17
2177	12	912
724	35	690
1195	0	2082
1461	34	2596
2614	34	2243
3183	12	2154
1189	34	498
1829	34	2165
1771	34	1028
1386	21	2025
2028	21	285
1989	34	2930
71	12	1691
411	34	2320
334	34	2848
1721	10	1242
3003	34	3004
1298	34	1297
1606	18	600
378	34	2688
2160	34	997
613	34	2729
2591	34	2972
3085	34	1104
2490	34	693
1254	12	1256
2321	0	23
628	34	628
774	34	515
644	34	1136
2437	8	728
17	37	1149
3132	11	2190
2900	34	576
1543	12	1691
1036	12	2700
1605	21	1967
1029	34	222
879	21	481
2449	34	824
2735	34	1198
1358	8	2154
1915	39	1914
1020	34	481
1189	34	1188
1493	12	1691
430	34	693
2035	12	2034
2226	34	2227
991	8	1561
804	34	3135
2442	37	1645
2186	38	1461
1605	34	943
2053	12	2054
605	18	644
3103	34	2274
2200	34	1650
644	34	1683
757	21	2691
611	8	612
690	34	286
523	26	1658
2631	4	1062
1277	8	3148
674	34	2024
943	14	1138
2130	34	2129
892	34	1136
379	34	2563
1526	0	2959
1145	24	2692
2443	34	892
974	34	981
556	34	943
2381	8	2380
1474	34	286
42	34	2340
1784	34	2763
582	34	1672
2945	21	1862
254	34	77
2260	34	2261
390	37	904
2430	34	2430
1297	21	1281
729	34	1696
2195	1	437
2704	34	2702
1274	34	1363
2051	13	2180
804	21	2018
2	2	3
2915	28	1649
2639	34	753
3047	0	656
2133	27	1307
333	34	332
2244	21	1059
2200	19	1619
960	12	959
469	34	901
721	34	2188
2713	21	2583
1830	8	685
2315	30	2729
853	34	111
2458	35	628
870	0	2464
870	21	2700
3172	34	938
253	38	277
155	37	154
2379	37	1516
1082	34	2330
1083	34	1084
1524	12	1691
1430	34	1647
2296	37	223
332	34	2990
644	34	2880
586	21	1494
2784	34	2902
1287	34	2982
1658	4	152
2307	12	1563
724	37	1683
2521	34	1671
3057	8	3058
402	34	822
1005	34	1145
1962	12	3184
188	34	2284
2671	12	1691
1988	34	1197
2133	18	294
1419	34	1418
2147	34	2150
1386	34	1683
115	12	114
277	34	3086
785	34	2250
1322	21	1967
1713	14	323
974	8	975
2400	34	1326
2649	34	2670
1970	34	937
556	34	1463
1667	34	892
1087	8	1087
1797	32	1939
1332	34	469
297	34	298
906	34	907
59	8	59
644	21	2880
724	0	2464
544	34	940
1031	34	2133
1516	34	1497
1307	37	2305
2336	34	2086
872	35	872
2117	38	2541
2521	34	1648
1191	21	65
98	34	1104
1114	34	2941
731	34	2330
998	0	1104
1968	14	1612
853	8	852
1581	8	1580
885	34	883
929	21	223
213	12	212
943	8	943
1394	14	1215
11	34	2672
1750	34	2863
1329	21	1388
1141	34	2576
943	34	2444
2200	34	859
1712	21	2729
254	34	77
198	34	1284
2038	34	1376
1931	34	1791
2759	34	2758
270	38	2832
1027	8	1026
1398	34	268
1224	34	890
242	34	1364
668	34	2029
1540	21	3172
3015	0	2038
2018	14	323
1018	8	3092
400	34	2029
1604	38	3132
2953	34	977
844	18	1018
874	34	3055
591	19	2690
2156	34	481
2482	8	2481
1003	21	2938
2169	21	2521
554	1	2756
551	12	552
2234	14	500
646	0	1913
600	21	1082
2409	37	2863
1891	8	0
1966	34	1964
1461	34	900
827	8	827
2772	0	1153
693	21	2583
859	34	2878
1958	34	1043
1281	34	1297
1959	34	384
1913	34	2029
2459	34	2701
2474	37	1469
1480	37	1729
1106	34	1966
241	34	648
3172	21	359
2690	34	1650
1919	34	2313
1705	34	913
1032	8	2332
1866	38	592
1316	34	905
1032	34	1776
1781	34	664
457	18	2670
1057	12	1056
2335	34	810
619	34	1490
1070	17	1197
2002	13	2951
1960	34	2133
326	37	341
2774	21	95
469	21	401
2059	12	1674
677	34	2444
2049	13	2898
1453	0	2112
649	1	1274
2379	34	1671
2545	34	2545
1517	34	546
2612	8	2613
1689	12	1691
247	21	1645
312	34	2730
1815	34	2539
3160	38	79
791	34	2563
2740	12	1272
432	34	182
1062	0	2464
1704	21	1704
912	34	915
1619	34	1573
1559	21	1767
2038	34	1023
404	34	403
1021	19	2646
244	34	2299
1514	12	1513
3111	21	592
522	21	1945
2880	34	644
562	34	667
2472	34	2912
481	34	791
1973	34	2588
679	8	1674
3160	21	1943
2795	34	790
534	34	535
1061	34	250
2657	23	2658
779	34	780
2971	13	2504
3160	14	1808
2080	21	2729
2613	29	600
1924	34	224
90	21	60
1764	34	1967
2904	34	2521
3039	34	1883
99	37	621
651	34	131
2749	8	2746
1829	34	587
644	34	1256
590	34	1911
2028	34	1864
1174	34	1616
2133	10	1843
3160	38	400
2995	21	1436
3171	34	1043
1882	40	1881
726	34	2818
388	34	496
790	34	789
1061	34	943
1	34	279
402	34	892
1368	12	1367
2293	37	56
2405	21	2674
637	38	2025
2940	34	2463
253	23	2195
157	34	156
1350	0	236
1120	34	1911
2405	34	2406
1606	34	592
3080	34	423
1084	8	1084
2066	12	2063
775	8	774
3102	13	1622
2358	34	2528
438	34	925
305	8	304
2705	34	717
2967	1	373
2382	34	2438
2555	32	1637
2687	34	1488
259	34	795
416	34	3119
3033	21	2729
2226	34	1645
3160	1	1381
1054	37	1258
665	21	1986
2063	8	2063
3101	34	766
600	37	1309
1535	8	1534
1310	39	1310
215	34	216
2285	34	3172
2284	34	3055
1622	21	481
3150	1	762
1788	34	3141
2916	8	1430
2375	37	401
2956	18	644
2666	8	2656
26	34	803
868	34	3172
2142	34	488
955	21	2273
67	21	481
3091	21	2682
1816	34	2794
3118	34	2602
870	34	3032
245	34	1271
1461	12	1461
1683	34	3085
373	34	2756
2244	21	1657
1521	8	1518
69	34	1484
1616	34	1753
431	34	1939
2133	27	1373
972	34	603
1221	34	2467
2861	34	641
1622	1	2469
3165	34	1060
2224	8	3049
1008	34	1006
3203	34	1019
2884	34	2050
1372	21	2284
1261	34	1259
1809	21	706
2360	34	815
2051	34	1616
2722	34	2207
2171	8	2169
2276	34	845
614	37	1080
1388	3	892
383	19	1352
1148	34	1146
2854	34	654
1996	34	2186
224	0	1467
2422	12	2421
2390	37	2391
2330	34	1256
1446	34	2916
2332	34	487
1292	14	3033
870	0	3045
659	34	1624
2733	34	2330
158	34	1136
1787	21	2753
556	34	612
933	34	1617
892	21	635
1181	37	2014
241	34	250
1480	14	1480
814	34	2687
444	35	2627
912	34	602
1571	34	2190
988	12	986
999	34	1606
21	34	3018
2884	34	2590
835	34	791
2675	8	3007
2679	1	2639
1454	34	1655
1991	32	304
2720	21	401
3138	34	983
2703	8	2702
1825	34	841
1516	34	2
3186	34	67
342	34	1343
2481	14	579
93	12	92
2837	34	1026
875	21	2296
871	6	2846
2019	34	3069
1702	34	2837
1793	12	1792
1182	37	1181
1292	8	1292
459	21	1967
3172	34	2850
28	37	1204
2011	8	2011
1328	34	2209
883	8	883
1903	34	459
1256	0	250
2264	1	373
2563	34	620
171	34	2087
553	19	1062
1195	13	3119
73	34	74
2085	34	2265
1277	34	2585
2925	34	2284
27	12	26
908	8	909
893	21	322
1645	21	2241
1534	34	2729
2687	34	1489
2996	34	2273
1340	0	1622
3032	34	2028
2502	21	2430
1567	34	305
2464	0	1062
1051	34	1052
560	34	1997
25	34	2025
303	34	303
1760	34	1649
2678	3	892
3131	34	799
2481	12	982
2910	34	1326
592	34	592
2508	34	2226
576	34	1534
1837	21	188
1965	8	1966
1430	18	2612
2458	34	729
2564	34	773
1251	19	1619
1932	34	1912
205	34	206
1272	34	3176
1650	34	2823
2370	8	2367
892	19	331
2525	12	1498
2557	21	65
1891	34	2242
804	34	45
1302	18	2935
1136	33	635
2251	34	3163
1461	34	1461
546	34	940
2324	34	438
2860	34	1181
2997	34	2996
2597	12	2889
1571	34	1071
2807	34	2251
1721	21	3172
1943	34	1671
2898	32	359
1434	40	1433
2400	34	1647
1803	12	1799
1475	34	2133
274	34	15
3172	0	2200
3165	14	1612
1182	34	1181
277	34	1608
335	21	251
1705	34	1751
3096	8	3095
1205	34	1204
2767	35	1746
925	32	2574
2481	34	1753
2926	34	2927
3126	34	1610
1885	34	556
2744	1	3185
1645	21	1645
1197	21	1197
1439	0	1323
2799	34	2798
2591	8	2972
1216	34	1214
3178	0	2458
2169	34	351
943	8	943
2735	34	1012
273	34	2788
1216	34	2142
2186	34	2390
974	34	3072
469	34	943
1019	34	1197
1646	34	327
188	0	2521
360	34	2011
111	34	109
254	34	1132
2257	8	2753
371	34	2044
244	32	2904
1817	34	230
473	34	1158
1087	34	1087
2084	21	1967
2445	34	1117
1769	34	2907
3023	34	2995
442	34	1325
21	0	1463
1516	34	3032
1814	34	3108
1256	34	250
2063	34	753
2299	34	2889
2514	34	1613
2335	8	1101
170	34	171
508	34	2501
2894	34	2896
1940	21	112
2058	39	2059
2067	34	2713
1705	34	1276
1109	8	1109
3033	34	2685
2679	1	654
556	0	830
3176	21	591
2786	12	1691
3127	38	1402
269	21	2700
2140	21	2023
2418	34	2794
1821	21	2560
1422	3	892
1427	34	644
1752	21	2218
3117	38	2096
2317	25	1645
1109	14	1109
1366	39	1365
2047	12	1563
317	12	836
1475	0	1575
3044	12	2821
2133	27	1649
2359	34	2025
2039	34	643
1062	35	2670
2921	21	975
1842	34	2729
2636	34	2635
1837	34	2173
591	19	2857
1619	34	1603
2218	0	879
2733	34	2745
1619	38	1827
2789	8	2789
2032	34	2522
3165	34	2470
1373	37	763
2110	8	2109
965	34	965
229	21	3176
1494	34	641
1935	12	1721
1516	34	1204
1710	37	1442
383	21	1031
1955	34	1214
1645	34	1158
1705	34	2766
1145	8	2025
1315	38	3023
1064	0	2982
508	34	2347
832	34	833
2264	8	2264
890	34	1998
1619	18	1167
2273	34	2898
250	34	1256
37	0	850
558	34	548
1062	21	481
2360	34	889
803	8	801
2244	34	2893
1750	34	2275
829	34	2965
656	34	838
1618	34	1622
2563	21	1848
1313	8	1312
2367	18	1256
3081	34	2949
1181	21	3058
2368	17	2011
2284	34	636
1334	34	1333
477	34	3084
496	34	1649
1087	21	2200
1488	0	1649
3046	8	431
2288	34	1573
1325	34	1705
88	34	1637
2713	34	1650
132	34	277
256	38	1362
620	34	621
250	0	1582
1650	14	1808
1107	34	1107
1616	34	36
1418	12	1414
2120	34	2264
2585	34	710
2545	34	1181
2813	21	1713
355	34	355
1931	34	2262
2549	12	2546
727	34	2207
968	34	2301
1147	21	499
640	37	459
3008	34	2015
2585	1	1978
1141	34	2715
2082	34	1622
3163	34	1087
599	14	1138
981	34	3069
2407	34	1324
1987	20	2171
365	12	364
859	34	1850
1920	21	2219
960	12	1691
780	34	2084
591	17	2857
1136	1	2756
104	34	2635
2898	1	1642
1195	34	1127
1847	34	2011
2167	8	2168
1667	34	1117
1835	8	1836
3172	34	1848
2222	34	2223
735	34	1254
487	34	2487
892	8	892
945	21	1769
758	34	1622
2726	34	1284
1968	34	2379
1660	34	1031
3163	34	1785
1898	34	1899
938	34	1475
1309	34	2576
1429	34	1428
1418	34	351
1256	0	1018
570	34	956
459	21	2200
1062	29	1256
902	34	359
724	8	724
2846	34	2847
89	34	2897
2227	21	2938
2584	34	831
1619	34	1602
526	8	525
1839	8	331
1650	34	3086
2528	34	2780
3157	34	2623
1764	34	998
1197	34	1758
448	0	1892
2133	3	657
665	21	255
2680	34	1237
1912	37	1932
1967	21	2915
2283	21	2284
2367	34	2898
1871	0	197
1256	0	1018
3163	1	1194
842	34	2365
2816	14	2169
840	34	1739
2383	34	672
2097	33	1593
1814	21	1758
914	34	912
1660	34	2127
2806	34	2806
17	34	3078
2085	34	2093
1494	34	1494
2518	34	937
1611	34	545
2244	34	2897
724	37	2396
981	8	980
1926	34	981
1139	34	31
3176	17	2096
2713	14	579
2299	34	911
1494	34	3015
1960	34	246
2549	34	2549
3171	34	2898
724	0	1469
589	34	50
1062	21	1593
1452	12	1451
2174	30	758
673	37	135
1218	34	890
690	34	2525
1637	34	592
1355	8	1354
1172	34	1075
1392	34	1776
1159	34	1560
868	34	3185
421	34	496
2154	37	2463
2768	34	1062
870	34	1062
2796	8	2564
1192	34	1193
266	8	1789
1461	0	2034
2839	8	2838
2841	34	837
485	34	376
1195	34	177
89	34	47
1201	8	1202
2769	21	927
347	21	481
2405	34	2187
22	37	223
120	34	2776
1132	37	3160
2453	34	2454
3165	34	2295
2541	34	965
1730	34	452
1613	21	2402
3185	34	2744
2234	34	2234
915	18	2252
3172	34	1753
453	8	1723
2631	25	1028
1047	34	3098
3033	34	2729
188	34	1187
1639	14	953
2090	34	937
268	34	721
2788	1	2535
2787	8	1695
1414	34	1415
307	34	1848
2679	3	827
2472	34	1650
3133	21	689
599	35	544
2395	21	343
795	8	690
3054	34	2956
1000	34	438
1432	21	1945
1616	8	1617
332	34	332
2340	37	1071
53	34	2982
1494	34	2251
1750	12	982
182	34	1616
372	34	2806
674	34	2692
2059	34	1646
2238	34	2133
718	34	832
355	32	1808
2918	34	257
1599	1	2756
1645	4	2280
2585	34	308
2170	0	2704
86	34	1396
1782	18	2946
1431	34	2916
2070	34	2076
469	21	2241
1766	38	2301
1750	34	491
2769	34	2770
1850	38	1619
2663	21	2691
431	32	1939
2366	12	2365
1929	12	1925
1614	34	1645
623	34	623
1743	34	1743
1179	34	1760
1021	19	630
1523	35	332
2847	8	2846
2752	37	2986
892	34	925
2946	34	1323
95	12	92
2729	13	436
895	21	2938
1352	21	2842
2164	8	2163
2283	34	1650
2967	34	2968
1478	12	506
2501	34	508
943	34	2890
1812	21	1516
854	34	2932
2818	34	2867
586	34	2898
1394	34	2028
2571	21	1910
2879	38	1645
488	8	2330
225	21	2044
1309	0	70
2710	12	996
551	34	552
1388	21	2692
1286	37	2987
1823	34	1655
1939	21	576
660	34	2035
2715	34	2644
941	12	1461
1302	34	1317
306	12	303
2518	37	1172
1581	34	1083
791	8	789
1652	34	1653
1645	34	905
1346	12	1345
2745	34	1735
2631	34	2652
1989	35	67
281	0	879
3166	34	1254
811	34	2418
2648	37	1061
2461	34	2745
2344	34	2655
2046	21	603
3131	1	176
531	34	523
426	8	425
298	34	2612
2165	21	1445
1381	34	1960
3100	12	3099
2521	34	2776
2183	12	2182
1107	8	1107
904	34	2444
2924	34	2745
850	0	37
2795	34	1650
1991	34	523
1283	21	2293
2523	34	2524
804	34	2192
57	34	56
245	21	1650
1645	34	2283
2074	21	1497
357	34	1110
2193	26	892
1256	35	1256
1616	21	2241
831	37	2584
1898	12	2946
966	34	2528
892	34	635
1874	34	2907
1830	12	1828
638	34	637
1309	0	2670
206	21	2169
278	34	1077
459	37	1231
1580	34	2971
962	8	961
3	34	1603
2471	14	366
1960	21	448
2128	0	1454
2034	34	1256
2955	34	285
2795	34	1891
740	34	2362
1312	14	1866
898	8	899
1593	18	644
235	34	170
2512	21	656
789	34	791
2254	34	2546
863	34	2444
2915	21	11
599	8	556
940	0	1179
1061	34	533
2264	8	2264
835	34	836
718	21	832
2129	8	2129
556	35	611
424	21	965
477	34	1887
2458	0	1622
2519	34	35
1840	34	327
1249	34	1622
2325	34	2324
1649	8	1649
1968	34	1967
1647	34	2713
1256	34	3086
2693	34	1891
370	34	2931
223	34	3072
